paper_id,reviewer_id,reviewer_type,model_name,item_number,correctness_primary,correctness_secondary,significance_primary,significance_secondary,evidence_primary,evidence_secondary,correctness_agree,significance_agree,evidence_agree
78,GPT,AI,GPT,2,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
78,Gemini,AI,Gemini,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
78,Gemini,AI,Gemini,2,Correct,Correct,Significant,Significant,Sufficient,Requires More,True,True,False
78,Gemini,AI,Gemini,3,Correct,Correct,Marginally Significant,Not Significant,Sufficient,,True,False,False
78,Human_1,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
78,Human_1,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
78,Human_1,Human,,3,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
78,Human_1,Human,,4,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
78,Human_2,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
78,Human_2,Human,,2,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
78,Human_2,Human,,3,Correct,Correct,Not Significant,Not Significant,,,True,True,False
78,Human_2,Human,,4,Correct,Not Correct,Marginally Significant,,Sufficient,,False,False,False
78,Human_2,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
78,Human_2,Human,,6,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
78,Human_2,Human,,7,Correct,Not Correct,Not Significant,,,,False,False,False
78,Human_2,Human,,8,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
78,Human_2,Human,,10,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
78,Human_2,Human,,11,Correct,Correct,Marginally Significant,Not Significant,Sufficient,,True,False,False
79,Claude,AI,Claude,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Claude,AI,Claude,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Claude,AI,Claude,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Claude,AI,Claude,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,GPT,AI,GPT,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,GPT,AI,GPT,2,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
79,GPT,AI,GPT,3,Not Correct,Correct,,Marginally Significant,,Sufficient,False,False,False
79,GPT,AI,GPT,4,Not Correct,Correct,,Marginally Significant,,Sufficient,False,False,False
79,GPT,AI,GPT,5,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
79,Gemini,AI,Gemini,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Gemini,AI,Gemini,2,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
79,Gemini,AI,Gemini,3,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
79,Gemini,AI,Gemini,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Gemini,AI,Gemini,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_1,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_1,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_1,Human,,3,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
79,Human_1,Human,,4,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
79,Human_1,Human,,5,Correct,Correct,Significant,Significant,Requires More,Sufficient,True,True,False
79,Human_2,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_3,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_3,Human,,2,Correct,Correct,Significant,Marginally Significant,Requires More,Sufficient,True,False,False
79,Human_3,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_3,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
79,Human_3,Human,,5,Correct,Correct,Not Significant,Not Significant,,,True,True,False
80,Claude,AI,Claude,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Claude,AI,Claude,2,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
80,Claude,AI,Claude,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Claude,AI,Claude,4,Not Correct,Correct,,Significant,,Sufficient,False,False,False
80,Claude,AI,Claude,5,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
80,GPT,AI,GPT,1,Correct,Not Correct,Significant,,Sufficient,,False,False,False
80,GPT,AI,GPT,2,Not Correct,Correct,,Significant,,Sufficient,False,False,False
80,GPT,AI,GPT,3,Not Correct,Not Correct,,,,,True,False,False
80,GPT,AI,GPT,4,Not Correct,Not Correct,,,,,True,False,False
80,Gemini,AI,Gemini,1,Not Correct,Not Correct,,,,,True,False,False
80,Gemini,AI,Gemini,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Gemini,AI,Gemini,3,Not Correct,Not Correct,,,,,True,False,False
80,Gemini,AI,Gemini,4,Correct,Not Correct,Significant,,Sufficient,,False,False,False
80,Human_1,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,2,Correct,Not Correct,Significant,,Sufficient,,False,False,False
80,Human_1,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,6,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,7,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_1,Human,,8,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,2,Correct,Not Correct,Significant,,Sufficient,,False,False,False
80,Human_2,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,4,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
80,Human_2,Human,,5,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
80,Human_2,Human,,6,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,7,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,8,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
80,Human_2,Human,,9,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,10,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
80,Human_2,Human,,11,Correct,Correct,Not Significant,Significant,,Sufficient,True,False,False
80,Human_2,Human,,12,Not Correct,Correct,,Marginally Significant,,Sufficient,False,False,False
80,Human_2,Human,,13,Not Correct,Not Correct,,,,,True,False,False
80,Human_3,Human,,1,Correct,Correct,Not Significant,Not Significant,,,True,True,False
80,Human_3,Human,,3,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
80,Human_3,Human,,4,Correct,Not Correct,Significant,,Sufficient,,False,False,False
80,Human_3,Human,,5,Correct,Correct,Significant,Marginally Significant,Sufficient,Requires More,True,False,False
80,Human_3,Human,,6,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
81,Claude,AI,Claude,1,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Claude,AI,Claude,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Claude,AI,Claude,3,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Claude,AI,Claude,4,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,GPT,AI,GPT,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,GPT,AI,GPT,2,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
81,GPT,AI,GPT,3,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,GPT,AI,GPT,4,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Gemini,AI,Gemini,1,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Gemini,AI,Gemini,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Gemini,AI,Gemini,3,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
82,Human_1,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_1,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_1,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_1,Human,,4,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
82,Human_1,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_2,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_2,Human,,2,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
82,Human_2,Human,,3,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
82,Human_2,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Human_2,Human,,5,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
82,Claude,AI,Claude,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Claude,AI,Claude,2,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
82,Claude,AI,Claude,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Claude,AI,Claude,4,Not Correct,Not Correct,,,,,True,False,False
82,GPT,AI,GPT,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,GPT,AI,GPT,2,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
82,GPT,AI,GPT,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,GPT,AI,GPT,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,GPT,AI,GPT,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Gemini,AI,Gemini,1,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
82,Gemini,AI,Gemini,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Gemini,AI,Gemini,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Gemini,AI,Gemini,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
82,Gemini,AI,Gemini,5,Not Correct,Not Correct,,,,,True,False,False
81,Human_1,Human,,1,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_1,Human,,2,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_1,Human,,3,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_1,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_1,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_1,Human,,6,Not Correct,Not Correct,,,,,True,False,False
81,Human_1,Human,,7,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,1,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,3,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
81,Human_2,Human,,4,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,6,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,7,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
81,Human_2,Human,,8,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,9,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,10,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,11,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_2,Human,,12,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,13,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,14,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_2,Human,,15,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_3,Human,,1,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_3,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,3,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_3,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,6,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,7,Correct,Correct,Not Significant,Not Significant,,,True,True,False
81,Human_3,Human,,8,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,9,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,10,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
81,Human_3,Human,,11,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
83,Claude,AI,Claude,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Claude,AI,Claude,2,Not Correct,Not Correct,,,,,True,False,False
83,Claude,AI,Claude,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Claude,AI,Claude,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Claude,AI,Claude,5,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
83,GPT,AI,GPT,1,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
83,GPT,AI,GPT,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,GPT,AI,GPT,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,GPT,AI,GPT,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,GPT,AI,GPT,5,Not Correct,Not Correct,,,,,True,False,False
83,Gemini,AI,Gemini,1,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
83,Gemini,AI,Gemini,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Gemini,AI,Gemini,3,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
83,Gemini,AI,Gemini,4,Correct,Correct,Marginally Significant,Marginally Significant,Requires More,Requires More,True,True,True
83,Human_1,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Human_1,Human,,2,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
83,Human_2,Human,,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
83,Human_2,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Claude,AI,Claude,1,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
84,Claude,AI,Claude,2,Not Correct,Not Correct,,,,,True,False,False
84,Claude,AI,Claude,3,Not Correct,Not Correct,,,,,True,False,False
84,Claude,AI,Claude,4,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
84,Claude,AI,Claude,5,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,GPT,AI,GPT,1,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
84,GPT,AI,GPT,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,GPT,AI,GPT,3,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,GPT,AI,GPT,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Gemini,AI,Gemini,1,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Gemini,AI,Gemini,2,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Gemini,AI,Gemini,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Gemini,AI,Gemini,4,Correct,Correct,Not Significant,Marginally Significant,,Sufficient,True,False,False
84,Gemini,AI,Gemini,5,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_1,Human,,1,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,2,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,4,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,6,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,7,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
84,Human_1,Human,,8,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,9,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_1,Human,,10,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_1,Human,,11,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,12,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_1,Human,,13,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
84,Human_1,Human,,14,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_1,Human,,15,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,1,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,2,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,3,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,4,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,5,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,6,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,7,Correct,Correct,Significant,Marginally Significant,Sufficient,Sufficient,True,False,True
84,Human_2,Human,,8,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,9,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,10,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,11,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,12,Correct,Correct,Marginally Significant,Significant,Sufficient,Sufficient,True,False,True
84,Human_2,Human,,13,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,14,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,15,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,16,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,17,Correct,Correct,Not Significant,Marginally Significant,,Requires More,True,False,False
84,Human_2,Human,,18,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,19,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,20,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,21,Correct,Correct,Marginally Significant,Marginally Significant,Requires More,Requires More,True,True,True
84,Human_2,Human,,22,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,23,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,24,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,25,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,26,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,27,Correct,Correct,Marginally Significant,Marginally Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,28,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,29,Correct,Correct,Significant,Significant,Sufficient,Sufficient,True,True,True
84,Human_2,Human,,30,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,31,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,32,Correct,Correct,Not Significant,Not Significant,,,True,True,False
84,Human_2,Human,,33,Correct,Correct,Not Significant,Not Significant,,,True,True,False
